iops	wrnd	bw	lat	rrnd	i	cap	rdsz	s	warm	qdep	wr	str	test	wght	wrsz	
14121	0	441.28	0.56	50	0	128	32	0	0.0	8	0	1	60.0	1	64	
4584	100	263.07	3.49	100	0	128	232	0	0.0	16	75	1	60.0	1	1	
1502	50	214.20	2.66	0	0	128	144	0	0.0	4	50	1	60.0	0	148	
1790	50	231.07	22.34	100	0	128	252	0	0.0	40	75	1	60.0	1	92	
2032	50	492.26	21.65	100	0	128	248	0	0.0	44	0	1	60.0	1	168	
5661	50	154.80	0.17	0	0	128	152	0	0.0	1	100	1	60.0	1	28	
4163	50	300.65	14.41	50	0	128	132	0	0.0	60	50	1	60.0	1	16	
6966	50	326.53	2.87	0	0	128	48	0	0.0	20	0	1	60.0	0	12	
2367	100	214.87	13.52	50	0	128	52	0	0.0	32	25	1	60.0	1	216	
1442	0	279.22	38.82	100	0	128	252	0	0.0	56	50	1	60.0	1	144	
1004	100	200.30	43.80	0	0	128	252	0	0.0	44	75	1	60.0	1	188	
4773	0	522.13	10.89	0	0	128	112	0	0.0	52	0	1	60.0	1	144	
1647	100	153.11	0.60	100	0	128	184	0	0.0	1	50	1	60.0	1	8	
1985	0	325.71	6.04	0	0	128	168	0	0.0	12	0	1	60.0	1	180	
1927	50	233.12	6.23	0	0	128	244	0	0.0	12	75	1	60.0	1	84	
1701	0	164.41	18.81	100	0	128	48	0	0.0	32	75	1	60.0	0	116	
2692	100	213.01	13.37	0	0	128	144	0	0.0	36	75	1	60.0	1	60	
2686	0	482.75	4.46	100	0	128	184	0	0.0	12	0	1	60.0	1	80	
2205	100	305.59	27.21	50	0	128	212	0	0.0	60	50	1	60.0	1	72	
3142	100	159.62	16.54	100	0	128	204	0	0.0	52	100	1	60.0	1	52	
2656	0	326.96	19.57	100	0	128	128	0	0.0	52	25	1	60.0	1	120	
804	100	160.26	14.92	100	0	128	212	0	0.0	12	100	1	60.0	1	204	
3097	0	520.38	14.20	100	0	128	172	0	0.0	44	0	1	60.0	1	44	
852	50	156.67	9.38	50	0	128	12	0	0.0	8	75	1	60.0	1	248	
1014	100	173.34	0.98	50	0	128	232	0	0.0	1	25	1	60.0	1	4	
3571	50	314.19	15.68	100	0	128	144	0	0.0	56	50	1	60.0	1	36	
1066	100	158.23	0.94	50	0	128	124	0	0.0	1	100	1	60.0	1	152	
2017	0	208.77	7.93	50	0	128	160	0	0.0	16	75	1	60.0	1	88	
1177	50	234.66	37.36	0	0	128	204	0	0.0	44	50	1	60.0	1	204	
1889	0	228.83	21.17	0	0	128	128	0	0.0	40	50	1	60.0	1	120	
1208	100	160.55	39.72	0	0	128	248	0	0.0	48	100	1	60.0	1	136	
1976	50	337.83	30.36	0	0	128	184	0	0.0	60	25	1	60.0	1	148	
3275	50	281.58	4.88	0	0	128	80	0	0.0	16	25	1	60.0	1	112	
13381	100	209.08	2.99	0	0	128	16	0	0.0	40	25	1	60.0	1	16	
1082	50	156.40	33.26	0	0	128	172	0	0.0	36	100	1	60.0	1	148	
8249	100	161.11	0.48	100	0	128	252	0	0.0	4	100	1	60.0	1	20	
6892	100	376.90	3.48	100	0	128	56	0	0.0	24	0	1	60.0	0	124	
6314	50	259.39	2.53	0	0	128	132	0	0.0	16	75	1	60.0	1	12	
2670	50	323.47	19.47	100	0	128	124	0	0.0	52	0	1	60.0	1	96	
918	50	175.87	56.64	0	0	128	124	0	0.0	52	75	1	60.0	1	220	
2366	0	175.73	20.28	100	0	128	32	0	0.0	48	50	1	60.0	0	120	
1645	50	340.13	2.43	0	0	128	248	0	0.0	4	25	1	60.0	1	104	
1487	0	302.10	18.83	0	0	128	196	0	0.0	28	25	1	60.0	1	244	
677	0	161.31	11.82	50	0	128	84	0	0.0	8	100	1	60.0	1	244	
3178	100	335.25	12.59	100	0	128	112	0	0.0	40	25	1	60.0	1	96	
2140	50	501.69	22.43	50	0	128	240	0	0.0	48	0	1	60.0	1	252	
5091	50	270.55	9.43	0	0	128	108	0	0.0	48	50	1	60.0	1	1	
1048	100	159.76	11.44	50	0	128	164	0	0.0	12	100	1	60.0	0	156	
1575	0	221.44	30.47	100	0	128	252	0	0.0	48	75	1	60.0	1	108	
827	100	161.64	72.54	100	0	128	40	0	0.0	60	100	1	60.0	1	200	
5729	0	251.69	6.28	50	0	128	40	0	0.0	36	25	1	60.0	1	60	
775	0	154.63	72.16	50	0	128	8	0	0.0	56	100	1	60.0	1	204	
7482	100	204.55	4.28	50	0	128	24	0	0.0	32	50	1	60.0	1	32	
1751	100	171.37	25.12	100	0	128	52	0	0.0	44	75	1	60.0	1	116	
7129	50	389.88	0.56	0	0	128	56	0	0.0	4	0	1	60.0	1	24	
1795	100	287.66	22.27	50	0	128	220	0	0.0	40	50	1	60.0	1	108	
6464	50	479.84	6.80	0	0	128	76	0	0.0	44	0	1	60.0	0	72	
2478	0	416.06	8.07	100	0	128	220	0	0.0	20	25	1	60.0	1	28	
3004	0	246.43	3.99	50	0	128	104	0	0.0	12	50	1	60.0	1	64	
2258	100	314.63	7.08	0	0	128	184	0	0.0	16	25	1	60.0	1	20	
3101	50	157.48	3.87	100	0	128	116	0	0.0	12	100	1	60.0	1	52	
3389	0	145.64	11.80	100	0	128	120	0	0.0	40	100	1	60.0	1	44	
5819	100	159.13	2.06	0	0	128	232	0	0.0	12	100	1	60.0	1	28	
1019	0	221.03	3.92	0	0	128	228	0	0.0	4	50	1	60.0	1	216	
1821	50	266.86	32.93	100	0	128	180	0	0.0	60	50	1	60.0	1	120	
3289	0	349.74	8.51	50	0	128	140	0	0.0	28	25	1	60.0	1	16	
1943	100	191.79	8.23	50	0	128	116	0	0.0	16	75	1	60.0	1	96	
3890	100	247.35	11.31	0	0	128	176	0	0.0	44	75	1	60.0	1	28	
2192	50	196.89	27.37	0	0	128	116	0	0.0	60	75	1	60.0	1	84	
2631	100	236.34	3.04	50	0	128	104	0	0.0	8	50	1	60.0	0	80	
2337	100	484.00	13.69	0	0	128	212	0	0.0	32	0	1	60.0	1	76	
1190	100	177.91	50.37	100	0	128	108	0	0.0	60	75	1	60.0	1	168	
2141	100	434.97	1.87	50	0	128	208	0	0.0	4	0	1	60.0	1	208	
709	0	155.34	84.54	50	0	128	192	0	0.0	60	100	1	60.0	1	224	
858	100	168.50	41.94	50	0	128	72	0	0.0	36	75	1	60.0	1	244	
2599	0	210.65	15.39	50	0	128	152	0	0.0	40	75	1	60.0	1	60	
1847	100	454.61	23.82	0	0	128	252	0	0.0	44	0	1	60.0	1	228	
1921	50	241.58	29.14	100	0	128	88	0	0.0	56	25	1	60.0	1	252	
3044	100	523.25	3.94	50	0	128	176	0	0.0	12	0	1	60.0	1	192	
3447	0	148.13	1.16	0	0	128	116	0	0.0	4	100	1	60.0	1	44	
2251	50	439.72	1.77	0	0	128	200	0	0.0	4	0	1	60.0	0	216	
1131	0	247.54	10.61	50	0	128	236	0	0.0	12	50	1	60.0	1	212	
1311	50	184.36	0.76	0	0	128	144	0	0.0	1	0	1	60.0	1	140	
2405	50	159.72	18.29	0	0	128	152	0	0.0	44	100	1	60.0	1	68	
2430	100	474.72	11.52	0	0	128	200	0	0.0	28	0	1	60.0	1	88	
2607	100	167.54	4.60	100	0	128	16	0	0.0	12	25	1	60.0	1	216	
2692	0	168.36	4.46	0	0	128	16	0	0.0	12	25	1	60.0	1	208	
2407	50	225.71	19.94	0	0	128	100	0	0.0	48	50	1	60.0	1	92	
1612	100	286.22	24.81	50	0	128	244	0	0.0	40	50	1	60.0	0	120	
2982	100	320.81	5.36	100	0	128	212	0	0.0	16	50	1	60.0	1	8	
1489	0	314.10	16.12	100	0	128	216	0	0.0	24	0	1	60.0	1	16	
1829	50	285.82	10.93	50	0	128	140	0	0.0	20	25	1	60.0	0	220	
6261	0	513.65	7.03	0	0	128	84	0	0.0	44	0	1	60.0	0	192	
1294	0	187.11	37.08	50	0	128	136	0	0.0	48	75	1	60.0	1	152	
760	100	147.71	1.31	50	0	128	184	0	0.0	1	75	1	60.0	1	204	
765	50	161.63	62.67	0	0	128	160	0	0.0	48	100	1	60.0	1	216	
10620	50	497.85	4.14	50	0	128	48	0	0.0	44	0	1	60.0	1	96	
2762	50	517.99	13.03	100	0	128	192	0	0.0	36	0	1	60.0	1	32	
3258	50	292.82	15.96	100	0	128	84	0	0.0	52	25	1	60.0	1	116	
6530	100	242.40	3.06	50	0	128	32	0	0.0	20	25	1	60.0	0	56	
1214	0	160.35	32.92	100	0	128	36	0	0.0	40	75	1	60.0	1	168	
6652	50	493.77	6.61	0	0	128	76	0	0.0	44	0	1	60.0	1	60	
1339	100	171.66	14.93	0	0	128	68	0	0.0	20	75	1	60.0	1	152	
815	50	172.16	34.32	50	0	128	108	0	0.0	28	75	1	60.0	1	252	
914	0	192.12	61.22	0	0	128	236	0	0.0	56	75	1	60.0	1	208	
2682	0	157.19	8.95	100	0	128	44	0	0.0	24	100	1	60.0	1	60	
2216	50	129.86	0.45	100	0	128	80	0	0.0	1	50	1	60.0	1	40	
1324	50	159.17	45.30	100	0	128	12	0	0.0	60	75	1	60.0	1	160	
1907	50	249.76	4.19	50	0	128	156	0	0.0	8	50	1	60.0	1	112	
904	100	186.51	66.32	50	0	128	196	0	0.0	60	75	1	60.0	1	216	
2164	50	524.16	3.69	0	0	128	248	0	0.0	8	0	1	60.0	1	160	
716	50	156.62	39.11	50	0	128	244	0	0.0	28	100	1	60.0	1	224	
1458	100	183.64	2.74	0	0	128	156	0	0.0	4	75	1	60.0	1	120	
3050	50	331.13	1.31	100	0	128	136	0	0.0	4	25	1	60.0	1	36	
1584	0	338.91	32.82	50	0	128	252	0	0.0	52	25	1	60.0	1	120	
3499	50	423.80	13.72	0	0	128	124	0	0.0	48	0	1	60.0	0	4	
5774	0	157.88	4.16	0	0	128	28	0	0.0	24	100	1	60.0	1	28	
2336	50	428.94	3.42	50	0	128	188	0	0.0	8	0	1	60.0	1	88	
1591	100	329.46	5.03	0	0	128	228	0	0.0	8	25	1	60.0	1	164	
2070	50	373.33	19.32	50	0	128	232	0	0.0	40	25	1	60.0	1	44	
851	100	163.07	70.45	50	0	128	132	0	0.0	60	100	1	60.0	1	196	
11429	50	491.11	3.85	50	0	128	44	0	0.0	44	0	1	60.0	1	8	
1021	50	235.31	11.75	100	0	128	224	0	0.0	12	50	1	60.0	1	248	
4804	0	506.74	6.66	0	0	128	108	0	0.0	32	0	1	60.0	1	136	
2469	0	293.81	21.06	100	0	128	172	0	0.0	52	50	1	60.0	0	72	
929	50	157.95	1.07	100	0	128	220	0	0.0	1	50	1	60.0	1	128	
2813	50	390.17	21.32	100	0	128	184	0	0.0	60	25	1	60.0	1	16	
1867	100	268.69	21.41	100	0	128	120	0	0.0	40	25	1	60.0	1	228	
3481	0	516.84	16.09	50	0	128	152	0	0.0	56	0	1	60.0	1	128	
1108	100	179.65	25.26	0	0	128	112	0	0.0	28	75	1	60.0	1	184	
10135	50	356.30	0.39	50	0	128	36	0	0.0	4	0	1	60.0	1	112	
6161	0	318.94	5.19	100	0	128	60	0	0.0	32	25	1	60.0	1	32	
6283	100	276.38	6.36	100	0	128	156	0	0.0	40	75	1	60.0	1	8	
2145	100	159.22	13.05	100	0	128	32	0	0.0	28	100	1	60.0	1	76	
2705	100	517.80	4.43	50	0	128	196	0	0.0	12	0	1	60.0	0	168	
2769	100	519.16	7.22	100	0	128	192	0	0.0	20	0	1	60.0	0	96	
1079	100	197.29	18.52	100	0	128	220	0	0.0	20	75	1	60.0	1	176	
3331	0	520.55	6.00	0	0	128	160	0	0.0	20	0	1	60.0	1	24	
2752	50	263.65	8.72	100	0	128	80	0	0.0	24	25	1	60.0	1	152	
819	0	195.14	1.22	50	0	128	244	0	0.0	1	0	1	60.0	1	56	
14483	50	452.61	2.48	50	0	128	32	0	0.0	36	0	1	60.0	1	132	
1330	50	161.17	36.08	100	0	128	136	0	0.0	48	100	1	60.0	0	124	
1420	50	305.23	16.90	0	0	128	212	0	0.0	24	25	1	60.0	1	244	
866	100	154.00	1.15	50	0	128	220	0	0.0	1	50	1	60.0	1	144	
1375	0	196.18	17.45	50	0	128	188	0	0.0	24	75	1	60.0	1	132	
4368	0	234.76	12.82	100	0	128	40	0	0.0	56	25	1	60.0	1	100	
1321	50	160.07	24.21	100	0	128	196	0	0.0	32	100	1	60.0	1	124	
3698	100	268.31	15.14	0	0	128	200	0	0.0	56	75	1	60.0	1	32	
2703	100	343.27	8.88	50	0	128	140	0	0.0	24	25	1	60.0	1	100	
1141	0	184.96	24.53	100	0	128	148	0	0.0	28	75	1	60.0	1	172	
689	50	161.57	52.23	0	0	128	216	0	0.0	36	100	1	60.0	1	240	
3950	0	524.65	12.15	0	0	128	136	0	0.0	48	0	1	60.0	1	148	
3606	0	521.25	16.64	50	0	128	148	0	0.0	60	0	1	60.0	1	64	
4465	100	305.49	6.27	0	0	128	116	0	0.0	28	50	1	60.0	1	24	
843	100	161.49	61.65	0	0	128	28	0	0.0	52	100	1	60.0	1	196	
3683	0	157.76	7.60	0	0	128	4	0	0.0	28	25	1	60.0	0	164	
2708	50	158.75	4.43	50	0	128	12	0	0.0	12	25	1	60.0	1	204	
2612	0	500.19	22.96	0	0	128	196	0	0.0	60	0	1	60.0	1	232	
935	50	159.83	25.67	0	0	128	16	0	0.0	24	75	1	60.0	1	228	
2304	100	513.13	10.41	0	0	128	228	0	0.0	24	0	1	60.0	0	236	
1191	0	158.23	23.50	0	0	128	176	0	0.0	28	100	1	60.0	1	136	
4557	100	498.56	11.41	0	0	128	112	0	0.0	52	0	1	60.0	1	140	
2456	100	93.66	0.40	100	0	128	16	0	0.0	1	25	1	60.0	1	108	
1100	50	163.43	29.09	0	0	128	32	0	0.0	32	75	1	60.0	1	192	
1356	0	158.95	17.69	100	0	128	12	0	0.0	24	100	1	60.0	1	120	
4543	50	159.75	13.21	50	0	128	136	0	0.0	60	100	1	60.0	1	36	
798	0	159.10	45.09	0	0	128	148	0	0.0	36	100	1	60.0	1	204	
1414	100	248.77	36.76	100	0	128	192	0	0.0	52	50	1	60.0	1	168	
1939	0	259.27	20.63	100	0	128	104	0	0.0	40	25	1	60.0	1	236	
1251	50	185.56	19.18	100	0	128	68	0	0.0	24	50	1	60.0	1	236	
1267	100	200.50	25.26	0	0	128	204	0	0.0	32	75	1	60.0	1	148	
1619	50	210.34	17.30	100	0	128	208	0	0.0	28	75	1	60.0	1	108	
3280	0	512.61	7.31	100	0	128	160	0	0.0	24	0	1	60.0	1	160	
4354	50	246.54	3.67	50	0	128	72	0	0.0	16	50	1	60.0	0	44	
2817	0	121.05	0.35	100	0	128	92	0	0.0	1	75	1	60.0	1	28	
3580	50	306.93	8.94	100	0	128	164	0	0.0	32	50	1	60.0	0	12	
1358	50	323.86	35.33	100	0	128	244	0	0.0	48	0	1	60.0	1	132	
2244	50	232.06	26.73	100	0	128	208	0	0.0	60	75	1	60.0	1	72	
1932	0	158.50	8.28	0	0	128	224	0	0.0	16	100	1	60.0	1	84	
3407	100	159.73	8.21	50	0	128	152	0	0.0	28	100	1	60.0	1	48	
2751	0	494.43	13.08	100	0	128	184	0	0.0	36	0	1	60.0	1	148	
1523	100	161.26	21.00	50	0	128	8	0	0.0	32	50	1	60.0	0	208	
798	50	162.19	30.06	0	0	128	148	0	0.0	24	100	1	60.0	0	208	
4193	50	253.81	4.77	100	0	128	152	0	0.0	20	75	1	60.0	1	32	
4113	0	144.60	5.83	0	0	128	128	0	0.0	24	100	1	60.0	1	36	
1983	50	209.57	6.05	0	0	128	180	0	0.0	12	75	1	60.0	1	84	
4985	100	467.40	3.21	100	0	128	96	0	0.0	16	0	1	60.0	1	112	
2012	0	160.95	3.98	50	0	128	28	0	0.0	8	75	1	60.0	0	100	
653	0	160.82	55.07	0	0	128	132	0	0.0	36	100	1	60.0	1	252	
1161	50	174.73	10.33	0	0	128	88	0	0.0	12	75	1	60.0	1	176	
1568	0	300.13	2.55	100	0	128	204	0	0.0	4	25	1	60.0	1	172	
651	0	160.50	85.92	0	0	128	228	0	0.0	56	100	1	60.0	1	252	
2508	0	303.34	1.59	100	0	128	212	0	0.0	4	50	1	60.0	1	36	
2723	0	223.63	22.03	100	0	128	156	0	0.0	60	75	1	60.0	1	60	
4630	0	320.81	3.45	0	0	128	88	0	0.0	16	25	1	60.0	1	20	
2730	50	293.71	1.46	50	0	128	204	0	0.0	4	50	1	60.0	1	16	
1075	100	159.57	3.72	100	0	128	136	0	0.0	4	100	1	60.0	1	152	
2140	50	217.29	9.35	50	0	128	92	0	0.0	20	50	1	60.0	1	116	
656	100	161.50	6.09	100	0	128	212	0	0.0	4	100	1	60.0	1	252	
8321	100	227.57	6.25	0	0	128	32	0	0.0	52	50	1	60.0	1	24	
716	0	159.38	1.39	100	0	128	56	0	0.0	1	100	1	60.0	1	228	
1080	50	172.96	0.92	50	0	128	192	0	0.0	1	25	1	60.0	1	80	
1452	100	151.75	0.69	50	0	128	108	0	0.0	1	25	1	60.0	1	104	
6738	100	171.25	8.90	100	0	128	8	0	0.0	60	25	1	60.0	1	80	
8129	100	158.79	4.92	50	0	128	104	0	0.0	40	100	1	60.0	1	20	
7125	50	361.81	1.68	0	0	128	52	0	0.0	12	0	1	60.0	1	220	
4717	0	175.32	9.33	100	0	128	12	0	0.0	44	25	1	60.0	1	116	
2886	0	279.03	5.54	50	0	128	88	0	0.0	16	25	1	60.0	1	132	
839	0	160.70	57.19	0	0	128	208	0	0.0	48	100	1	60.0	1	196	
2663	50	499.36	15.02	0	0	128	192	0	0.0	40	0	1	60.0	1	24	
3139	0	159.41	0.32	50	0	128	104	0	0.0	1	100	1	60.0	1	52	
683	100	162.82	40.98	50	0	128	32	0	0.0	28	100	1	60.0	1	244	
768	50	161.98	15.63	50	0	128	208	0	0.0	12	100	1	60.0	1	216	
2197	100	281.07	16.38	0	0	128	112	0	0.0	36	25	1	60.0	1	188	
2765	50	237.71	17.36	50	0	128	92	0	0.0	48	50	1	60.0	1	84	
9914	100	251.76	6.05	0	0	128	24	0	0.0	60	25	1	60.0	1	32	
3174	0	226.08	17.64	50	0	128	148	0	0.0	56	75	1	60.0	1	48	
2587	100	154.76	1.54	100	0	128	24	0	0.0	4	25	1	60.0	1	172	
2775	100	509.51	7.21	0	0	128	188	0	0.0	20	0	1	60.0	1	156	
1258	50	172.42	44.48	100	0	128	68	0	0.0	56	75	1	60.0	1	164	
1526	0	199.95	15.72	100	0	128	84	0	0.0	24	50	1	60.0	1	184	
6063	0	325.63	3.96	50	0	128	72	0	0.0	24	25	1	60.0	1	4	
1348	0	181.80	32.63	100	0	128	108	0	0.0	44	75	1	60.0	1	148	
668	0	161.84	11.97	100	0	128	100	0	0.0	8	100	1	60.0	1	248	
1724	100	262.62	20.87	50	0	128	188	0	0.0	36	50	1	60.0	1	124	
2547	100	159.24	18.84	0	0	128	144	0	0.0	48	100	1	60.0	1	64	
3267	0	239.09	8.57	0	0	128	228	0	0.0	28	75	1	60.0	1	24	
800	0	189.21	44.97	50	0	128	236	0	0.0	36	75	1	60.0	1	244	
1878	100	168.37	2.13	0	0	128	48	0	0.0	4	50	1	60.0	1	136	
831	100	164.79	1.20	100	0	128	196	0	0.0	1	25	1	60.0	1	224	
1218	50	202.05	6.57	0	0	128	236	0	0.0	8	75	1	60.0	1	148	
740	100	161.95	10.80	100	0	128	252	0	0.0	8	100	1	60.0	0	224	
2976	0	229.93	13.44	0	0	128	148	0	0.0	40	75	1	60.0	1	56	
3819	100	477.53	13.61	50	0	128	128	0	0.0	52	0	1	60.0	1	120	
3549	50	471.40	10.14	0	0	128	136	0	0.0	36	0	1	60.0	1	68	
1984	50	174.03	14.11	0	0	128	36	0	0.0	28	50	1	60.0	1	144	
1244	50	190.71	35.35	0	0	128	184	0	0.0	44	75	1	60.0	0	148	
1317	50	159.49	15.19	100	0	128	220	0	0.0	20	100	1	60.0	1	124	
1259	100	184.33	31.78	100	0	128	64	0	0.0	40	50	1	60.0	0	236	
3022	0	413.28	2.65	100	0	128	172	0	0.0	8	25	1	60.0	1	44	
3402	100	159.50	15.28	50	0	128	152	0	0.0	52	100	1	60.0	1	48	
1064	100	159.60	26.30	50	0	128	12	0	0.0	28	75	1	60.0	1	200	
1181	100	166.31	47.41	0	0	128	60	0	0.0	56	75	1	60.0	0	172	
3443	0	255.57	10.45	50	0	128	100	0	0.0	36	50	1	60.0	1	52	
2788	0	163.31	21.52	0	0	128	12	0	0.0	60	25	1	60.0	1	204	
1328	50	160.77	0.75	0	0	128	220	0	0.0	1	100	1	60.0	1	124	
1857	50	159.60	4.30	100	0	128	52	0	0.0	8	100	1	60.0	1	88	
1206	50	160.16	3.31	100	0	128	60	0	0.0	4	100	1	60.0	0	136	
5856	50	503.29	2.73	50	0	128	88	0	0.0	16	0	1	60.0	1	224	
661	50	162.69	30.26	0	0	128	144	0	0.0	20	100	1	60.0	1	252	
1482	50	251.63	5.40	50	0	128	196	0	0.0	8	50	1	60.0	1	152	
3684	100	367.03	7.60	100	0	128	116	0	0.0	28	25	1	60.0	1	60	
1077	0	160.03	40.82	50	0	128	132	0	0.0	44	100	1	60.0	1	152	
11269	50	440.21	4.97	100	0	128	40	0	0.0	56	0	1	60.0	1	56	
1531	50	161.60	36.55	100	0	128	248	0	0.0	56	100	1	60.0	1	108	
945	100	187.53	50.76	0	0	128	188	0	0.0	48	75	1	60.0	1	208	
1014	0	157.34	7.88	50	0	128	12	0	0.0	8	75	1	60.0	1	208	
13974	0	436.70	1.72	100	0	128	32	0	0.0	24	0	1	60.0	1	48	
1359	0	159.37	23.53	50	0	128	176	0	0.0	32	100	1	60.0	1	120	
2470	0	511.46	9.71	50	0	128	212	0	0.0	24	0	1	60.0	1	56	
1100	100	232.25	54.51	100	0	128	200	0	0.0	60	50	1	60.0	1	232	
2656	0	288.05	16.56	50	0	128	100	0	0.0	44	25	1	60.0	1	144	
5840	0	501.91	7.53	50	0	128	88	0	0.0	44	0	1	60.0	1	108	
2638	50	505.05	15.16	50	0	128	196	0	0.0	40	0	1	60.0	1	216	
3017	0	176.46	7.95	50	0	128	16	0	0.0	24	25	1	60.0	1	192	
2851	0	205.82	1.40	50	0	128	140	0	0.0	4	75	1	60.0	1	52	
2647	0	377.81	21.15	0	0	128	176	0	0.0	56	25	1	60.0	1	56	
661	100	162.70	36.30	100	0	128	152	0	0.0	24	100	1	60.0	1	252	
1442	0	152.14	22.17	100	0	128	72	0	0.0	32	100	1	60.0	1	108	
2362	0	340.70	11.85	100	0	128	248	0	0.0	28	50	1	60.0	1	48	
7102	100	235.71	2.81	100	0	128	28	0	0.0	20	25	1	60.0	1	52	
2154	50	446.05	13.00	50	0	128	212	0	0.0	28	0	1	60.0	1	80	
4599	0	251.66	4.35	0	0	128	88	0	0.0	20	50	1	60.0	1	24	
1199	100	168.55	49.99	50	0	128	60	0	0.0	60	75	1	60.0	1	172	
1522	50	193.25	2.63	50	0	128	100	0	0.0	4	50	1	60.0	1	160	
1365	50	176.04	2.93	100	0	128	72	0	0.0	4	50	1	60.0	1	192	
992	0	168.51	56.40	100	0	128	60	0	0.0	56	75	1	60.0	1	212	
1919	0	187.44	0.52	100	0	128	100	0	0.0	1	0	1	60.0	0	44	
1291	50	156.46	40.24	0	0	128	68	0	0.0	52	100	1	60.0	1	124	
3324	0	334.39	16.84	0	0	128	132	0	0.0	56	25	1	60.0	1	16	
2287	50	160.85	17.49	50	0	128	40	0	0.0	40	100	1	60.0	1	72	
1411	0	154.75	28.34	50	0	128	1	0	0.0	40	50	1	60.0	1	224	
1506	0	247.25	29.21	100	0	128	176	0	0.0	44	50	1	60.0	1	160	
3053	0	277.33	7.86	50	0	128	84	0	0.0	24	25	1	60.0	1	120	
1754	100	229.39	2.28	50	0	128	156	0	0.0	4	50	1	60.0	1	112	
3762	0	484.98	7.44	0	0	128	132	0	0.0	28	0	1	60.0	1	124	
3060	100	328.80	6.54	0	0	128	116	0	0.0	20	25	1	60.0	1	92	
4597	50	267.91	0.87	50	0	128	192	0	0.0	4	75	1	60.0	0	16	
3276	100	204.70	2.44	0	0	128	124	0	0.0	8	75	1	60.0	1	44	
15016	50	117.31	2.39	50	0	128	160	0	0.0	36	100	1	60.0	1	8	
1291	100	179.47	30.98	100	0	128	52	0	0.0	40	50	1	60.0	1	232	
8400	0	114.85	0.47	50	0	128	20	0	0.0	4	75	1	60.0	1	12	
1570	100	159.48	20.38	100	0	128	8	0	0.0	32	100	1	60.0	1	104	
3926	50	199.47	9.17	0	0	128	76	0	0.0	36	75	1	60.0	1	44	
1139	50	160.31	35.09	50	0	128	204	0	0.0	40	100	1	60.0	1	144	
1283	100	162.06	15.58	0	0	128	20	0	0.0	20	50	1	60.0	1	240	
10170	100	158.92	3.93	100	0	128	40	0	0.0	40	100	1	60.0	1	16	
1435	50	168.18	0.70	100	0	128	120	0	0.0	1	0	1	60.0	1	208	
1351	0	256.09	17.76	50	0	128	224	0	0.0	24	50	1	60.0	1	164	
2375	0	169.34	18.52	50	0	128	52	0	0.0	44	75	1	60.0	1	80	
1775	50	367.54	18.02	50	0	128	240	0	0.0	32	25	1	60.0	1	128	
1828	0	157.16	26.25	50	0	128	212	0	0.0	48	100	1	60.0	1	88	
4527	50	185.56	2.65	100	0	128	28	0	0.0	12	50	1	60.0	1	56	
9951	50	427.60	5.22	50	0	128	44	0	0.0	52	0	1	60.0	1	180	
5829	100	159.39	5.49	100	0	128	168	0	0.0	32	100	1	60.0	1	28	
1020	50	190.32	39.20	50	0	128	188	0	0.0	40	75	1	60.0	0	192	
3514	50	322.27	15.94	50	0	128	120	0	0.0	56	25	1	60.0	1	16	
1423	50	274.75	25.30	100	0	128	252	0	0.0	36	50	1	60.0	1	144	
1081	0	152.12	55.47	50	0	128	152	0	0.0	60	100	1	60.0	1	144	
826	100	163.67	62.89	50	0	128	56	0	0.0	52	75	1	60.0	0	252	
1470	0	211.25	24.48	50	0	128	228	0	0.0	36	75	1	60.0	1	120	
692	0	154.17	40.42	100	0	128	32	0	0.0	28	100	1	60.0	1	228	
1291	50	314.16	24.77	0	0	128	248	0	0.0	32	25	1	60.0	1	252	
4404	0	309.53	12.71	100	0	128	124	0	0.0	56	50	1	60.0	1	20	
1767	50	158.80	15.84	0	0	128	1	0	0.0	28	100	1	60.0	1	92	
2132	100	192.04	15.00	0	0	128	52	0	0.0	32	50	1	60.0	0	132	
3227	0	334.09	3.72	100	0	128	116	0	0.0	12	25	1	60.0	1	76	
1327	100	184.09	15.07	50	0	128	124	0	0.0	20	75	1	60.0	1	148	
2283	50	214.21	12.26	100	0	128	80	0	0.0	28	50	1	60.0	1	112	
7285	100	483.83	4.39	50	0	128	68	0	0.0	32	0	1	60.0	1	72	
3793	50	174.01	11.60	100	0	128	32	0	0.0	44	75	1	60.0	1	52	
1048	50	186.38	53.43	100	0	128	176	0	0.0	56	75	1	60.0	1	184	
2094	0	220.51	19.09	50	0	128	60	0	0.0	40	25	1	60.0	1	252	
1543	100	186.91	20.73	0	0	128	124	0	0.0	32	75	1	60.0	0	124	
5755	0	191.07	4.86	0	0	128	24	0	0.0	28	50	1	60.0	1	44	
1433	100	156.73	19.54	50	0	128	4	0	0.0	28	50	1	60.0	1	220	
4764	100	521.13	8.39	100	0	128	112	0	0.0	40	0	1	60.0	1	248	
2099	50	274.98	19.05	100	0	128	112	0	0.0	40	25	1	60.0	1	200	
3693	50	368.02	11.91	100	0	128	120	0	0.0	44	25	1	60.0	0	48	
1289	50	196.20	24.82	0	0	128	96	0	0.0	32	50	1	60.0	0	216	
2967	0	521.65	2.69	100	0	128	180	0	0.0	8	0	1	60.0	1	16	
1753	50	174.89	18.24	50	0	128	36	0	0.0	32	50	1	60.0	1	168	
889	0	161.77	1.12	0	0	128	164	0	0.0	1	25	1	60.0	0	252	
